file,measure,pitch,fingering,part,midi,has_annotation,interval,abs_interval,measure_position,measure_length,measure_position_norm,hand_encoding,prev_fingering,next_fingering,is_black_key,is_step_motion,is_large_jump,octave,is_high_register,is_low_register,is_ascending,is_descending,finger_span,hand_position,in_scale_pattern,is_first_in_measure,is_last_in_measure,pp_speed_cost,pp_hand_stretch,pp_forbidden,pp_black_penalty,pp_prediction,pp_confidence
annotated_Piano7_candace_page2,8,A#3,5.0,P1,58,True,-14.0,14.0,3,6,0.5,0,3.0,1.0,1,0,1,4,0,1,0,1,14.0,66.2,0,0,0,2.604166666666667,1.0,0,0.6,3,0.15783137750049547
annotated_Piano7_candace_page2,8,F4,1.0,P1,65,True,7.0,7.0,4,6,0.6666666666666666,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,66.8,0,0,0,0.9090909090909091,0.9166666666666666,0,1.0,5,0.18026972037667233
annotated_Piano7_candace_page2,8,D4,3.0,P1,62,True,-3.0,3.0,5,6,0.8333333333333334,0,1.0,1.0,0,0,0,5,0,0,0,1,3.0,65.4,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.22353323790489565
annotated_Piano7_candace_page2,9,A4,1.0,P1,69,True,7.0,7.0,0,6,0.0,0,3.0,4.0,0,0,0,5,0,0,1,0,7.0,65.2,0,1,0,0.9090909090909091,1.0,0,1.0,3,0.31633626820792604
annotated_Piano7_candace_page2,9,C#5,4.0,P1,73,True,4.0,4.0,1,6,0.16666666666666666,0,1.0,1.0,1,0,0,6,1,0,1,0,4.0,65.4,0,0,0,1.3888888888888886,1.0,0,0.8,1,0.08003694475953838
annotated_Piano7_candace_page2,9,G#4,1.0,P1,68,True,-5.0,5.0,2,6,0.3333333333333333,0,4.0,5.0,1,0,0,5,0,0,0,1,5.0,67.4,0,0,0,1.8181818181818181,1.0,0,0.5,4,0.14829978708655178
annotated_Piano7_candace_page2,9,A3,5.0,P1,57,True,-11.0,11.0,3,6,0.5,0,1.0,1.0,0,0,1,4,0,1,0,1,11.0,65.8,0,0,0,1.5625,1.0,0,1.0,1,0.29605491186373545
annotated_Piano7_candace_page2,9,E4,1.0,P1,64,True,7.0,7.0,4,6,0.6666666666666666,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,66.2,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.25296582131475176
annotated_Piano7_candace_page2,9,C#4,3.0,P1,61,True,-3.0,3.0,5,6,0.8333333333333334,0,1.0,1.0,1,0,0,5,0,0,0,1,3.0,64.6,0,0,1,0.8264462809917354,1.0,0,1.1,1,0.31108882947118244
annotated_Piano7_candace_page2,10,A4,1.0,P1,69,True,8.0,8.0,0,10,0.0,0,3.0,4.0,0,0,1,5,0,0,1,0,8.0,63.8,0,1,0,1.1363636363636362,1.0,0,1.0,3,0.4109384284016636
annotated_Piano7_candace_page2,10,C#5,4.0,P1,73,True,4.0,4.0,1,10,0.1,0,1.0,1.0,1,0,0,6,1,0,1,0,4.0,64.8,0,0,0,1.3888888888888886,1.0,0,0.8,1,0.1362800802139037
annotated_Piano7_candace_page2,10,G#4,1.0,P1,68,True,-5.0,5.0,2,10,0.2,0,4.0,1.0,1,0,0,5,0,0,0,1,5.0,67.0,0,0,0,1.8181818181818181,1.0,0,0.5,4,0.0
annotated_Piano7_candace_page2,10,C#5,1.0,P1,73,True,5.0,5.0,3,10,0.3,0,1.0,5.0,1,0,0,6,1,0,1,0,5.0,68.8,0,0,0,1.8181818181818181,1.0,0,0.5,1,0.0
annotated_Piano7_candace_page2,10,A3,5.0,P1,57,True,-16.0,16.0,4,10,0.4,0,1.0,1.0,0,0,1,4,0,1,0,1,16.0,68.0,0,0,0,1.5625,0.9166666666666666,0,1.0,1,0.34671835331928913
annotated_Piano7_candace_page2,10,E4,1.0,P1,64,True,7.0,7.0,5,10,0.5,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,67.0,0,0,0,0.9090909090909091,0.9166666666666666,0,1.0,5,0.36731339689227394
annotated_Piano7_candace_page2,10,C#4,3.0,P1,61,True,-3.0,3.0,6,10,0.6,0,1.0,5.0,1,0,0,5,0,0,0,1,3.0,64.6,0,0,0,0.8264462809917354,1.0,0,1.1,1,0.0
annotated_Piano7_candace_page2,10,F3,5.0,P1,53,True,-8.0,8.0,7,10,0.7,0,3.0,1.0,0,0,1,4,0,1,0,1,8.0,61.6,0,0,0,1.5625,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,10,C4,1.0,P1,60,True,7.0,7.0,8,10,0.8,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,59.0,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page2,10,A3,3.0,P1,57,True,-3.0,3.0,9,10,0.9,0,1.0,1.0,0,0,0,4,0,1,0,1,3.0,59.0,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,11,A#4,1.0,P1,70,True,13.0,13.0,0,7,0.0,0,3.0,4.0,1,0,1,5,0,0,1,0,13.0,60.2,0,1,0,2.2727272727272725,1.0,0,0.5,3,0.1822328678946329
annotated_Piano7_candace_page2,11,D5,4.0,P1,74,True,4.0,4.0,1,7,0.14285714285714285,0,1.0,1.0,0,0,0,6,1,0,1,0,4.0,62.8,0,0,0,1.1111111111111112,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,11,A4,1.0,P1,69,True,-5.0,5.0,2,7,0.2857142857142857,0,4.0,3.0,0,0,0,5,0,0,0,1,5.0,66.0,0,0,0,0.9090909090909091,1.0,0,1.0,4,0.0
annotated_Piano7_candace_page2,11,C5,3.0,P1,72,True,3.0,3.0,3,7,0.42857142857142855,0,1.0,5.0,0,0,0,6,0,0,1,0,3.0,68.4,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,11,A#3,5.0,P1,58,True,-14.0,14.0,4,7,0.5714285714285714,0,3.0,1.0,1,0,1,4,0,1,0,1,14.0,68.6,0,0,0,2.604166666666667,1.0,0,0.6,3,0.03921259160229762
annotated_Piano7_candace_page2,11,F4,1.0,P1,65,True,7.0,7.0,5,7,0.7142857142857143,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,67.6,0,0,0,0.9090909090909091,0.8333333333333334,0,1.0,5,0.0
annotated_Piano7_candace_page2,11,D4,3.0,P1,62,True,-3.0,3.0,6,7,0.8571428571428571,0,1.0,1.0,0,0,0,5,0,0,0,1,3.0,65.2,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,12,A4,1.0,P1,69,True,7.0,7.0,0,6,0.0,0,3.0,1.0,0,0,0,5,0,0,1,0,7.0,65.2,0,1,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,12,A#4,1.0,P1,70,True,1.0,1.0,1,6,0.16666666666666666,0,1.0,3.0,1,1,0,5,0,0,1,0,1.0,64.8,0,0,0,1.8181818181818181,1.0,0,0.5,1,0.0
annotated_Piano7_candace_page2,12,C5,3.0,P1,72,True,2.0,2.0,2,6,0.3333333333333333,0,1.0,5.0,0,1,0,6,0,0,1,0,2.0,67.6,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,12,A#3,5.0,P1,58,True,-14.0,14.0,3,6,0.5,0,3.0,1.0,1,0,1,4,0,1,0,1,14.0,66.2,0,0,0,2.604166666666667,1.0,0,0.6,3,0.0
annotated_Piano7_candace_page2,12,F4,1.0,P1,65,True,7.0,7.0,4,6,0.6666666666666666,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,66.8,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page2,12,D4,3.0,P1,62,True,-3.0,3.0,5,6,0.8333333333333334,0,1.0,5.0,0,0,0,5,0,0,0,1,3.0,65.4,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,13,E5,5.0,P1,76,True,14.0,14.0,0,8,0.0,0,3.0,4.0,0,0,1,6,1,0,1,0,14.0,66.6,0,1,0,1.5625,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,13,D#5,4.0,P1,75,True,-1.0,1.0,1,8,0.125,0,5.0,3.0,1,1,0,6,1,0,0,1,1.0,67.2,0,0,0,1.3888888888888886,1.0,1,0.8,5,0.0
annotated_Piano7_candace_page2,13,C#5,3.0,P1,73,True,-2.0,2.0,2,8,0.25,0,4.0,1.0,1,1,0,6,1,0,0,1,2.0,70.2,0,0,0,0.8264462809917354,1.0,1,1.1,4,0.0
annotated_Piano7_candace_page2,13,A4,1.0,P1,69,True,-4.0,4.0,3,8,0.375,0,3.0,5.0,0,0,0,5,0,0,0,1,4.0,71.0,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,13,A3,5.0,P1,57,True,-12.0,12.0,4,8,0.5,0,1.0,1.0,0,0,1,4,0,1,0,1,12.0,70.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,13,E4,1.0,P1,64,True,7.0,7.0,5,8,0.625,0,5.0,1.0,0,0,0,5,0,0,1,0,7.0,67.6,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page2,13,E3,1.0,P1,52,True,-12.0,12.0,6,8,0.75,0,1.0,3.0,0,0,1,4,0,1,0,1,12.0,63.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,13,C#4,3.0,P1,61,True,9.0,9.0,7,8,0.875,0,1.0,5.0,1,0,1,5,0,0,1,0,9.0,60.6,0,0,1,1.0330578512396693,1.0,0,1.1,1,0.0
annotated_Piano7_candace_page2,14,E5,5.0,P1,76,True,15.0,15.0,0,8,0.0,0,3.0,4.0,0,0,1,6,1,0,1,0,15.0,62.0,0,1,0,1.5625,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,14,D#5,4.0,P1,75,True,-1.0,1.0,1,8,0.125,0,5.0,3.0,1,1,0,6,1,0,0,1,1.0,65.6,0,0,0,1.3888888888888886,1.0,1,0.8,5,0.0
annotated_Piano7_candace_page2,14,C#5,3.0,P1,73,True,-2.0,2.0,2,8,0.25,0,4.0,1.0,1,1,0,6,1,0,0,1,2.0,67.4,0,0,0,0.8264462809917354,1.0,1,1.1,4,0.0
annotated_Piano7_candace_page2,14,A4,1.0,P1,69,True,-4.0,4.0,3,8,0.375,0,3.0,5.0,0,0,0,5,0,0,0,1,4.0,70.8,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,14,A3,5.0,P1,57,True,-12.0,12.0,4,8,0.5,0,1.0,1.0,0,0,1,4,0,1,0,1,12.0,70.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,14,E4,1.0,P1,64,True,7.0,7.0,5,8,0.625,0,5.0,1.0,0,0,0,5,0,0,1,0,7.0,67.6,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page2,14,E3,1.0,P1,52,True,-12.0,12.0,6,8,0.75,0,1.0,3.0,0,0,1,4,0,1,0,1,12.0,63.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,14,C#4,3.0,P1,61,True,9.0,9.0,7,8,0.875,0,1.0,5.0,1,0,1,5,0,0,1,0,9.0,60.6,0,0,1,1.0330578512396693,1.0,0,1.1,1,0.0
annotated_Piano7_candace_page2,15,F5,5.0,P1,77,True,16.0,16.0,0,9,0.0,0,3.0,4.0,0,0,1,6,1,0,1,0,16.0,62.2,0,1,0,1.5625,0.6666666666666666,0,1.0,3,0.12761809269162194
annotated_Piano7_candace_page2,15,E5,4.0,P1,76,True,-1.0,1.0,1,9,0.1111111111111111,0,5.0,3.0,0,1,0,6,1,0,0,1,1.0,66.0,0,0,0,1.1111111111111112,1.0,1,1.0,5,0.0
annotated_Piano7_candace_page2,15,C5,3.0,P1,72,True,-4.0,4.0,2,9,0.2222222222222222,0,4.0,1.0,0,0,0,6,0,0,0,1,4.0,67.6,0,0,0,0.9090909090909091,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page2,15,A4,1.0,P1,69,True,-3.0,3.0,3,9,0.3333333333333333,0,3.0,2.0,0,0,0,5,0,0,0,1,3.0,71.0,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page2,15,C5,2.0,P1,72,True,3.0,3.0,4,9,0.4444444444444444,0,1.0,5.0,0,0,0,6,0,0,1,0,3.0,73.2,0,0,0,1.0,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,15,F3,5.0,P1,53,True,-19.0,19.0,5,9,0.5555555555555556,0,2.0,1.0,0,0,1,4,0,1,0,1,19.0,68.4,0,0,0,1.5625,1.0,0,1.0,2,0.0
annotated_Piano7_candace_page2,15,C4,1.0,P1,60,True,7.0,7.0,6,9,0.6666666666666666,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,65.2,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page2,15,A3,3.0,P1,57,True,-3.0,3.0,7,9,0.7777777777777778,0,1.0,4.0,0,0,0,4,0,1,0,1,3.0,62.2,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page2,15,E3,4.0,P1,52,True,-5.0,5.0,8,9,0.8888888888888888,0,3.0,5.0,0,0,0,4,0,1,0,1,5.0,58.8,0,0,1,1.1111111111111112,1.0,1,1.0,3,0.0
annotated_Piano7_candace_page2,16,F5,5.0,P1,77,True,25.0,25.0,0,12,0.0,0,4.0,4.0,0,0,1,6,1,0,1,0,25.0,59.8,0,1,0,1.5625,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page2,16,E5,4.0,P1,76,True,-1.0,1.0,1,12,0.08333333333333333,0,5.0,2.0,0,1,0,6,1,0,0,1,1.0,64.4,0,0,0,1.1111111111111112,1.0,1,1.0,5,0.0
annotated_Piano7_candace_page2,16,C5,2.0,P1,72,True,-4.0,4.0,2,12,0.16666666666666666,0,4.0,5.0,0,0,0,6,0,0,0,1,4.0,66.8,0,0,0,1.0,1.0,0,1.0,4,0.0
annotated_Piano7_candace_page2,16,A4,5.0,P1,69,True,-3.0,3.0,3,12,0.25,0,2.0,4.0,0,0,0,5,0,0,0,1,3.0,69.2,0,0,0,1.25,1.0,0,1.0,2,0.0
annotated_Piano7_candace_page2,16,F3,4.0,P1,53,True,-16.0,16.0,4,12,0.3333333333333333,0,5.0,5.0,0,0,1,4,0,1,0,1,16.0,69.4,0,0,0,1.3888888888888888,1.0,1,1.0,5,0.0
annotated_Piano7_candace_page2,16,E3,5.0,P1,52,True,-1.0,1.0,5,12,0.4166666666666667,0,4.0,1.0,0,1,0,4,0,1,0,1,1.0,64.4,0,0,0,1.25,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page2,16,C4,1.0,P1,60,True,8.0,8.0,6,12,0.5,0,5.0,3.0,0,0,1,5,0,0,1,0,8.0,61.2,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.1235199026809991
annotated_Piano7_candace_page2,16,C4,3.0,P1,60,True,0.0,0.0,7,12,0.5833333333333334,0,1.0,4.0,0,1,0,5,0,0,0,0,0.0,58.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.355248957939466
annotated_Piano7_candace_page2,16,F5,4.0,P1,77,True,17.0,17.0,8,12,0.6666666666666666,0,3.0,5.0,0,0,1,6,1,0,1,0,17.0,60.4,0,0,0,1.3888888888888888,0.4166666666666667,1,1.0,3,0.25289661319073087
annotated_Piano7_candace_page2,16,E5,5.0,P1,76,True,-1.0,1.0,9,12,0.75,0,4.0,3.0,0,1,0,6,1,0,0,1,1.0,65.0,0,0,0,1.25,0.3333333333333333,1,1.0,4,0.3791043793550478
annotated_Piano7_candace_page2,16,C5,3.0,P1,72,True,-4.0,4.0,10,12,0.8333333333333334,0,5.0,1.0,0,0,0,6,0,0,0,1,4.0,69.0,0,0,0,0.9090909090909091,0.3333333333333333,0,1.0,5,0.0
annotated_Piano7_candace_page2,16,E5,1.0,P1,76,True,4.0,4.0,11,12,0.9166666666666666,0,3.0,0.0,0,0,0,6,1,0,1,0,4.0,72.2,0,0,1,0.9090909090909091,0.5833333333333334,0,1.0,3,0.04452614379084996
annotated_Piano7_candace_page3,1,E5,5.0,P1,76,True,0.0,0.0,0,8,0.0,0,0.0,4.0,0,1,0,6,1,0,0,0,0.0,76.0,0,1,0,1.25,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,1,D#5,4.0,P1,75,True,-1.0,1.0,1,8,0.125,0,5.0,3.0,1,1,0,6,1,0,0,1,1.0,75.5,0,0,0,1.3888888888888886,1.0,1,0.8,5,0.0
annotated_Piano7_candace_page3,1,C#5,3.0,P1,73,True,-2.0,2.0,2,8,0.25,0,4.0,1.0,1,1,0,6,1,0,0,1,2.0,74.66666666666667,0,0,0,0.8264462809917354,1.0,1,1.1,4,0.0
annotated_Piano7_candace_page3,1,A4,1.0,P1,69,True,-4.0,4.0,3,8,0.375,0,3.0,5.0,0,0,0,5,0,0,0,1,4.0,73.25,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page3,1,A3,5.0,P1,57,True,-12.0,12.0,4,8,0.5,0,1.0,1.0,0,0,1,4,0,1,0,1,12.0,70.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,1,E4,1.0,P1,64,True,7.0,7.0,5,8,0.625,0,5.0,1.0,0,0,0,5,0,0,1,0,7.0,67.6,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page3,1,E3,1.0,P1,52,True,-12.0,12.0,6,8,0.75,0,1.0,3.0,0,0,1,4,0,1,0,1,12.0,63.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,1,C#4,3.0,P1,61,True,9.0,9.0,7,8,0.875,0,1.0,5.0,1,0,1,5,0,0,1,0,9.0,60.6,0,0,1,1.0330578512396693,1.0,0,1.1,1,0.0
annotated_Piano7_candace_page3,2,E5,5.0,P1,76,True,15.0,15.0,0,8,0.0,0,3.0,4.0,0,0,1,6,1,0,1,0,15.0,62.0,0,1,0,1.5625,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page3,2,D#5,4.0,P1,75,True,-1.0,1.0,1,8,0.125,0,5.0,3.0,1,1,0,6,1,0,0,1,1.0,65.6,0,0,0,1.3888888888888886,1.0,1,0.8,5,0.0
annotated_Piano7_candace_page3,2,C#5,3.0,P1,73,True,-2.0,2.0,2,8,0.25,0,4.0,1.0,1,1,0,6,1,0,0,1,2.0,67.4,0,0,0,0.8264462809917354,1.0,1,1.1,4,0.0
annotated_Piano7_candace_page3,2,A4,1.0,P1,69,True,-4.0,4.0,3,8,0.375,0,3.0,5.0,0,0,0,5,0,0,0,1,4.0,70.8,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page3,2,A3,5.0,P1,57,True,-12.0,12.0,4,8,0.5,0,1.0,1.0,0,0,1,4,0,1,0,1,12.0,70.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,2,E4,1.0,P1,64,True,7.0,7.0,5,8,0.625,0,5.0,1.0,0,0,0,5,0,0,1,0,7.0,67.6,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page3,2,E3,1.0,P1,52,True,-12.0,12.0,6,8,0.75,0,1.0,3.0,0,0,1,4,0,1,0,1,12.0,63.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,2,C#4,3.0,P1,61,True,9.0,9.0,7,8,0.875,0,1.0,5.0,1,0,1,5,0,0,1,0,9.0,60.6,0,0,1,1.0330578512396693,1.0,0,1.1,1,0.0
annotated_Piano7_candace_page3,3,F5,5.0,P1,77,True,16.0,16.0,0,8,0.0,0,3.0,4.0,0,0,1,6,1,0,1,0,16.0,62.2,0,1,0,1.5625,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page3,3,E5,4.0,P1,76,True,-1.0,1.0,1,8,0.125,0,5.0,2.0,0,1,0,6,1,0,0,1,1.0,66.0,0,0,0,1.1111111111111112,1.0,1,1.0,5,0.0
annotated_Piano7_candace_page3,3,C5,2.0,P1,72,True,-4.0,4.0,2,8,0.25,0,4.0,1.0,0,0,0,6,0,0,0,1,4.0,67.6,0,0,0,1.0,1.0,0,1.0,4,0.0
annotated_Piano7_candace_page3,3,A4,1.0,P1,69,True,-3.0,3.0,3,8,0.375,0,2.0,5.0,0,0,0,5,0,0,0,1,3.0,71.0,0,0,0,0.9090909090909091,1.0,0,1.0,2,0.0
annotated_Piano7_candace_page3,3,F3,5.0,P1,53,True,-16.0,16.0,4,8,0.5,0,1.0,1.0,0,0,1,4,0,1,0,1,16.0,69.4,0,0,0,1.5625,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,3,C4,1.0,P1,60,True,7.0,7.0,5,8,0.625,0,5.0,3.0,0,0,0,5,0,0,1,0,7.0,66.0,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page3,3,A3,3.0,P1,57,True,-3.0,3.0,6,8,0.75,0,1.0,4.0,0,0,0,4,0,1,0,1,3.0,62.2,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,3,E3,4.0,P1,52,True,-5.0,5.0,7,8,0.875,0,3.0,5.0,0,0,0,4,0,1,0,1,5.0,58.2,0,0,1,1.1111111111111112,1.0,1,1.0,3,0.0
annotated_Piano7_candace_page3,4,F5,5.0,P1,77,True,25.0,25.0,0,13,0.0,0,4.0,4.0,0,0,1,6,1,0,1,0,25.0,59.8,0,1,0,1.5625,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page3,4,E5,4.0,P1,76,True,-1.0,1.0,1,13,0.07692307692307693,0,5.0,2.0,0,1,0,6,1,0,0,1,1.0,64.4,0,0,0,1.1111111111111112,1.0,1,1.0,5,0.0
annotated_Piano7_candace_page3,4,C5,2.0,P1,72,True,-4.0,4.0,2,13,0.15384615384615385,0,4.0,5.0,0,0,0,6,0,0,0,1,4.0,66.8,0,0,0,1.0,1.0,0,1.0,4,0.0
annotated_Piano7_candace_page3,4,A4,5.0,P1,69,True,-3.0,3.0,3,13,0.23076923076923078,0,2.0,4.0,0,0,0,5,0,0,0,1,3.0,69.2,0,0,0,1.25,1.0,0,1.0,2,0.0
annotated_Piano7_candace_page3,4,F3,4.0,P1,53,True,-16.0,16.0,4,13,0.3076923076923077,0,5.0,5.0,0,0,1,4,0,1,0,1,16.0,69.4,0,0,0,1.3888888888888888,1.0,1,1.0,5,0.0
annotated_Piano7_candace_page3,4,E3,5.0,P1,52,True,-1.0,1.0,5,13,0.38461538461538464,0,4.0,1.0,0,1,0,4,0,1,0,1,1.0,64.4,0,0,0,1.25,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page3,4,C4,1.0,P1,60,True,8.0,8.0,6,13,0.46153846153846156,0,5.0,3.0,0,0,1,5,0,0,1,0,8.0,61.2,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page3,4,C4,3.0,P1,60,True,0.0,0.0,7,13,0.5384615384615384,0,1.0,4.0,0,1,0,5,0,0,0,0,0.0,58.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,4,F5,4.0,P1,77,True,17.0,17.0,8,13,0.6153846153846154,0,3.0,5.0,0,0,1,6,1,0,1,0,17.0,60.4,0,0,0,1.3888888888888888,1.0,1,1.0,3,0.0
annotated_Piano7_candace_page3,4,E5,5.0,P1,76,True,-1.0,1.0,9,13,0.6923076923076923,0,4.0,3.0,0,1,0,6,1,0,0,1,1.0,65.0,0,0,0,1.25,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page3,4,C5,3.0,P1,72,True,-4.0,4.0,10,13,0.7692307692307693,0,5.0,1.0,0,0,0,6,0,0,0,1,4.0,69.0,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page3,4,E5,1.0,P1,76,True,4.0,4.0,11,13,0.8461538461538461,0,3.0,3.0,0,0,0,6,1,0,1,0,4.0,72.2,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
annotated_Piano7_candace_page3,4,A3,3.0,P1,57,True,-19.0,19.0,12,13,0.9230769230769231,0,1.0,5.0,0,0,1,4,0,1,0,1,19.0,71.6,0,0,1,1.1363636363636362,1.0,0,1.0,1,0.3361351370208322
annotated_Piano7_candace_page3,5,E5,5.0,P1,76,True,19.0,19.0,0,12,0.0,0,3.0,4.0,0,0,1,6,1,0,1,0,19.0,71.4,0,1,0,1.5625,0.5833333333333334,0,1.0,3,0.16198133293721528
annotated_Piano7_candace_page3,5,D#5,4.0,P1,75,True,-1.0,1.0,1,12,0.08333333333333333,0,5.0,3.0,1,1,0,6,1,0,0,1,1.0,71.2,0,0,0,1.3888888888888886,0.5,1,0.8,5,0.439339641963305
annotated_Piano7_candace_page3,5,C#5,3.0,P1,73,True,-2.0,2.0,2,12,0.16666666666666666,0,4.0,1.0,1,1,0,6,1,0,0,1,2.0,71.4,0,0,0,0.8264462809917354,0.5,1,1.1,4,0.4149564382686042
annotated_Piano7_candace_page3,5,A4,1.0,P1,69,True,-4.0,4.0,3,12,0.25,0,3.0,5.0,0,0,0,5,0,0,0,1,4.0,70.0,0,0,0,0.9090909090909091,0.5,0,1.0,3,0.1348070162408398
annotated_Piano7_candace_page3,5,D#5,5.0,P1,75,True,6.0,6.0,4,12,0.3333333333333333,0,1.0,1.0,1,0,0,6,1,0,1,0,6.0,73.6,0,0,0,2.0833333333333335,1.0,0,0.6,1,0.0
annotated_Piano7_candace_page3,5,C#5,1.0,P1,73,True,-2.0,2.0,5,12,0.4166666666666667,0,5.0,3.0,1,1,0,6,1,0,0,1,2.0,73.0,0,0,0,1.8181818181818181,1.0,0,0.5,5,0.0
annotated_Piano7_candace_page3,5,A4,3.0,P1,69,True,-4.0,4.0,6,12,0.5,0,1.0,4.0,0,0,0,5,0,0,0,1,4.0,71.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,5,C#5,4.0,P1,73,True,4.0,4.0,7,12,0.5833333333333334,0,3.0,5.0,1,0,0,6,1,0,1,0,4.0,71.8,0,0,0,1.3888888888888886,1.0,1,0.8,3,0.0
annotated_Piano7_candace_page3,5,A3,5.0,P1,57,True,-16.0,16.0,8,12,0.6666666666666666,0,4.0,1.0,0,0,1,4,0,1,0,1,16.0,69.4,0,0,0,1.5625,1.0,1,1.0,4,0.0
annotated_Piano7_candace_page3,5,E4,1.0,P1,64,True,7.0,7.0,9,12,0.75,0,5.0,1.0,0,0,0,5,0,0,1,0,7.0,67.2,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
annotated_Piano7_candace_page3,5,C#4,1.0,P1,61,True,-3.0,3.0,10,12,0.8333333333333334,0,1.0,1.0,1,0,0,5,0,0,0,1,3.0,64.8,0,0,0,1.8181818181818181,1.0,0,0.5,1,0.0
annotated_Piano7_candace_page3,5,E3,1.0,P1,52,True,-9.0,9.0,11,12,0.9166666666666666,0,1.0,5.0,0,0,1,4,0,1,0,1,9.0,61.4,0,0,1,1.1363636363636362,1.0,0,1.0,1,0.0
annotated_Piano7_candace_page3,6,E5,5.0,P1,76,True,24.0,24.0,0,10,0.0,0,1.0,4.0,0,0,1,6,1,0,1,0,24.0,62.0,0,1,0,1.5625,0.25,0,1.0,1,0.09664689452456854
