file,measure,pitch,fingering,part,midi,has_annotation,interval,abs_interval,measure_position,measure_length,measure_position_norm,hand_encoding,prev_fingering,next_fingering,is_black_key,is_step_motion,is_large_jump,octave,is_high_register,is_low_register,is_ascending,is_descending
Fur_Elise_fingered,76,F4,3.0,P1,65,True,-3.0,3.0,3,6,0.5,0,3.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,76,G#4,4.0,P1,68,True,3.0,3.0,4,6,0.6666666666666666,0,3.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,76,B2,,P1,47,False,-21.0,21.0,5,6,0.8333333333333334,0,4.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,77,C4,1.0,P1,60,True,13.0,13.0,0,4,0.0,0,0.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,77,E4,2.0,P1,64,True,4.0,4.0,1,4,0.25,0,1.0,5.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,77,A4,5.0,P1,69,True,5.0,5.0,2,4,0.5,0,2.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,77,C3,,P1,48,False,-21.0,21.0,3,4,0.75,0,5.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,78,D4,,P1,62,False,14.0,14.0,0,5,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,78,E4,,P1,64,False,2.0,2.0,1,5,0.2,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,78,B4,,P1,71,False,7.0,7.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,78,E3,,P1,52,False,-19.0,19.0,3,5,0.6,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,78,G#3,,P1,56,False,4.0,4.0,4,5,0.8,0,0.0,1.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,79,A3,1.0,P1,57,True,1.0,1.0,0,13,0.0,0,0.0,2.0,0,1,0,4,0,1,1,0
Fur_Elise_fingered,79,C4,2.0,P1,60,True,3.0,3.0,1,13,0.07692307692307693,0,1.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,79,E4,3.0,P1,64,True,4.0,4.0,2,13,0.15384615384615385,0,2.0,1.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,79,A4,1.0,P1,69,True,5.0,5.0,3,13,0.23076923076923078,0,3.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,79,C5,3.0,P1,72,True,3.0,3.0,4,13,0.3076923076923077,0,1.0,5.0,0,0,0,6,0,0,1,0
Fur_Elise_fingered,79,E5,5.0,P1,76,True,4.0,4.0,5,13,0.38461538461538464,0,3.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,79,D5,,P1,74,False,-2.0,2.0,6,13,0.46153846153846156,0,5.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,79,C5,,P1,72,False,-2.0,2.0,7,13,0.5384615384615384,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,79,B4,,P1,71,False,-1.0,1.0,8,13,0.6153846153846154,0,0.0,0.0,0,1,0,5,0,0,0,1
Fur_Elise_fingered,79,A1,,P1,33,False,-38.0,38.0,9,13,0.6923076923076923,0,0.0,0.0,0,0,1,2,0,1,0,1
Fur_Elise_fingered,79,A3,,P1,57,False,24.0,24.0,10,13,0.7692307692307693,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,79,C4,,P1,60,False,3.0,3.0,11,13,0.8461538461538461,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,79,E4,,P1,64,False,4.0,4.0,12,13,0.9230769230769231,0,0.0,1.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,80,A4,1.0,P1,69,True,5.0,5.0,0,12,0.0,0,0.0,2.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,80,C5,2.0,P1,72,True,3.0,3.0,1,12,0.08333333333333333,0,1.0,3.0,0,0,0,6,0,0,1,0
Fur_Elise_fingered,80,E5,3.0,P1,76,True,4.0,4.0,2,12,0.16666666666666666,0,2.0,1.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,80,A5,1.0,P1,81,True,5.0,5.0,3,12,0.25,0,3.0,3.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,80,C6,3.0,P1,84,True,3.0,3.0,4,12,0.3333333333333333,0,1.0,0.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,80,E6,,P1,88,False,4.0,4.0,5,12,0.4166666666666667,0,3.0,0.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,80,D6,,P1,86,False,-2.0,2.0,6,12,0.5,0,0.0,0.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,80,C6,,P1,84,False,-2.0,2.0,7,12,0.5833333333333334,0,0.0,0.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,80,B5,,P1,83,False,-1.0,1.0,8,12,0.6666666666666666,0,0.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,80,A3,,P1,57,False,-26.0,26.0,9,12,0.75,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,80,C4,,P1,60,False,3.0,3.0,10,12,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,80,E4,,P1,64,False,4.0,4.0,11,12,0.9166666666666666,0,0.0,1.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,81,A5,1.0,P1,81,True,17.0,17.0,0,12,0.0,0,0.0,2.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,81,C6,2.0,P1,84,True,3.0,3.0,1,12,0.08333333333333333,0,1.0,3.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,81,E6,3.0,P1,88,True,4.0,4.0,2,12,0.16666666666666666,0,2.0,1.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,81,A6,1.0,P1,93,True,5.0,5.0,3,12,0.25,0,3.0,3.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,81,C7,3.0,P1,96,True,3.0,3.0,4,12,0.3333333333333333,0,1.0,5.0,0,0,0,8,1,0,1,0
Fur_Elise_fingered,81,E7,5.0,P1,100,True,4.0,4.0,5,12,0.4166666666666667,0,3.0,0.0,0,0,0,8,1,0,1,0
Fur_Elise_fingered,81,D7,,P1,98,False,-2.0,2.0,6,12,0.5,0,5.0,0.0,0,1,0,8,1,0,0,1
Fur_Elise_fingered,81,C7,,P1,96,False,-2.0,2.0,7,12,0.5833333333333334,0,0.0,1.0,0,1,0,8,1,0,0,1
Fur_Elise_fingered,81,B6,1.0,P1,95,True,-1.0,1.0,8,12,0.6666666666666666,0,0.0,0.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,81,A3,,P1,57,False,-38.0,38.0,9,12,0.75,0,1.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,81,C4,,P1,60,False,3.0,3.0,10,12,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,81,E4,,P1,64,False,4.0,4.0,11,12,0.9166666666666666,0,0.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,82,Bb6,3.0,P1,94,True,30.0,30.0,0,12,0.0,0,0.0,1.0,1,0,1,7,1,0,1,0
Fur_Elise_fingered,82,A6,1.0,P1,93,True,-1.0,1.0,1,12,0.08333333333333333,0,3.0,3.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,82,Ab6,3.0,P1,92,True,-1.0,1.0,2,12,0.16666666666666666,0,1.0,1.0,1,1,0,7,1,0,0,1
Fur_Elise_fingered,82,G6,1.0,P1,91,True,-1.0,1.0,3,12,0.25,0,3.0,3.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,82,Gb6,3.0,P1,90,True,-1.0,1.0,4,12,0.3333333333333333,0,1.0,2.0,1,1,0,7,1,0,0,1
Fur_Elise_fingered,82,F6,2.0,P1,89,True,-1.0,1.0,5,12,0.4166666666666667,0,3.0,1.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,82,E6,1.0,P1,88,True,-1.0,1.0,6,12,0.5,0,2.0,3.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,82,Eb6,3.0,P1,87,True,-1.0,1.0,7,12,0.5833333333333334,0,1.0,1.0,1,1,0,7,1,0,0,1
Fur_Elise_fingered,82,D6,1.0,P1,86,True,-1.0,1.0,8,12,0.6666666666666666,0,3.0,0.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,82,A3,,P1,57,False,-29.0,29.0,9,12,0.75,0,1.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,82,C4,,P1,60,False,3.0,3.0,10,12,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,82,E4,,P1,64,False,4.0,4.0,11,12,0.9166666666666666,0,0.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,83,Db6,3.0,P1,85,True,21.0,21.0,0,9,0.0,0,0.0,2.0,1,0,1,7,1,0,1,0
Fur_Elise_fingered,83,C6,2.0,P1,84,True,-1.0,1.0,1,9,0.1111111111111111,0,3.0,1.0,0,1,0,7,1,0,0,1
Fur_Elise_fingered,83,B5,1.0,P1,83,True,-1.0,1.0,2,9,0.2222222222222222,0,2.0,3.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,83,Bb5,3.0,P1,82,True,-1.0,1.0,3,9,0.3333333333333333,0,1.0,1.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,83,A5,1.0,P1,81,True,-1.0,1.0,4,9,0.4444444444444444,0,3.0,3.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,83,Ab5,3.0,P1,80,True,-1.0,1.0,5,9,0.5555555555555556,0,1.0,1.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,83,G5,1.0,P1,79,True,-1.0,1.0,6,9,0.6666666666666666,0,3.0,3.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,83,Gb5,3.0,P1,78,True,-1.0,1.0,7,9,0.7777777777777778,0,1.0,2.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,83,F5,2.0,P1,77,True,-1.0,1.0,8,9,0.8888888888888888,0,3.0,1.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,84,E5,1.0,P1,76,True,-1.0,1.0,0,6,0.0,0,2.0,3.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,84,D#5,3.0,P1,75,True,-1.0,1.0,1,6,0.16666666666666666,0,1.0,4.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,84,E5,4.0,P1,76,True,1.0,1.0,2,6,0.3333333333333333,0,3.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,84,B4,,P1,71,False,-5.0,5.0,3,6,0.5,0,4.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,84,D5,4.0,P1,74,True,3.0,3.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,84,C5,,P1,72,False,-2.0,2.0,5,6,0.8333333333333334,0,4.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,85,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,85,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,85,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,85,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,85,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,85,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,86,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,86,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,86,G#4,,P1,68,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,86,E2,,P1,40,False,-28.0,28.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,86,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,86,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,87,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,87,E4,,P1,64,False,-8.0,8.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,87,E5,,P1,76,False,12.0,12.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,87,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,87,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,87,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,87,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,88,E5,,P1,76,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,88,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,88,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,88,D5,,P1,74,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,88,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,89,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,89,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,89,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,89,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,89,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,89,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,90,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,90,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,90,C5,,P1,72,False,8.0,8.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,90,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,90,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,90,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,91,A4,,P1,69,False,13.0,13.0,0,7,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,91,B4,,P1,71,False,2.0,2.0,1,7,0.14285714285714285,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,91,C5,,P1,72,False,1.0,1.0,2,7,0.2857142857142857,0,0.0,0.0,0,1,0,6,0,0,1,0
Fur_Elise_fingered,91,D5,,P1,74,False,2.0,2.0,3,7,0.42857142857142855,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,91,A2,,P1,45,False,-29.0,29.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,91,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,91,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,92,E5,,P1,76,False,19.0,19.0,0,6,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,92,G4,,P1,67,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,92,F5,,P1,77,False,10.0,10.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,92,C3,,P1,48,False,-29.0,29.0,3,6,0.5,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,92,G3,,P1,55,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,92,C4,,P1,60,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,93,D5,,P1,74,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,93,F4,,P1,65,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,93,E5,,P1,76,False,11.0,11.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,93,G2,,P1,43,False,-33.0,33.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,93,G3,,P1,55,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,93,B3,,P1,59,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,94,C5,,P1,72,False,13.0,13.0,0,6,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,94,E4,,P1,64,False,-8.0,8.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,94,D5,,P1,74,False,10.0,10.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,94,A2,,P1,45,False,-29.0,29.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,94,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,94,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,95,B4,,P1,71,False,14.0,14.0,0,5,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,95,E4,,P1,64,False,-7.0,7.0,1,5,0.2,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,95,E5,,P1,76,False,12.0,12.0,2,5,0.4,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,95,E2,,P1,40,False,-36.0,36.0,3,5,0.6,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,95,E3,,P1,52,False,12.0,12.0,4,5,0.8,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,96,E5,,P1,76,False,24.0,24.0,0,3,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,96,E6,,P1,88,False,12.0,12.0,1,3,0.3333333333333333,0,0.0,0.0,0,0,1,7,1,0,1,0
Fur_Elise_fingered,96,D#5,,P1,75,False,-13.0,13.0,2,3,0.6666666666666666,0,0.0,0.0,1,0,1,6,1,0,0,1
Fur_Elise_fingered,97,E5,,P1,76,False,1.0,1.0,0,2,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,97,D#5,,P1,75,False,-1.0,1.0,1,2,0.5,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,98,E5,,P1,76,False,1.0,1.0,0,5,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,98,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,98,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,98,D5,,P1,74,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,98,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,99,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,99,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,99,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,99,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,99,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,99,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,100,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,100,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,100,G#4,,P1,68,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,100,E2,,P1,40,False,-28.0,28.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,100,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,100,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,101,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,101,E4,,P1,64,False,-8.0,8.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,101,E5,,P1,76,False,12.0,12.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,101,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,101,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,101,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,101,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,102,E5,,P1,76,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,102,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,102,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,102,D5,,P1,74,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,102,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,103,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,103,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,103,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,103,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,103,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,103,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,104,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,104,D4,,P1,62,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,104,C5,,P1,72,False,10.0,10.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,104,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,104,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,104,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,1.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,105,C4,1.0,P1,60,True,4.0,4.0,0,4,0.0,0,0.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,105,A4,3.0,P1,69,True,9.0,9.0,1,4,0.25,0,1.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,105,A1,,P1,33,False,-36.0,36.0,2,4,0.5,0,3.0,0.0,0,0,1,2,0,1,0,1
Fur_Elise_fingered,105,A2,,P1,45,False,12.0,12.0,3,4,0.75,0,0.0,0.0,0,0,1,3,0,1,1,0
